calendarDate,Day_Name,Sum of DayOfMonth,Sum of DayOfWeek,Sum of DayOfYear,IsWeekDay,Sum of Month,Month_Name,Sum of QuarterOfYear,SK_date,Sum of Year
2021-04-15 00:00:00,Thursday,15,4,105,Y,4,April,2,15042021,2021
2021-04-16 00:00:00,Friday,16,5,106,Y,4,April,2,16042021,2021
2021-04-17 00:00:00,Saturday,17,6,107,N,4,April,2,17042021,2021
2021-04-18 00:00:00,Sunday,18,7,108,N,4,April,2,18042021,2021
2021-04-19 00:00:00,Monday,19,1,109,Y,4,April,2,19042021,2021
2021-04-20 00:00:00,Tuesday,20,2,110,Y,4,April,2,20042021,2021
2021-04-21 00:00:00,Wednesday,21,3,111,Y,4,April,2,21042021,2021
2021-04-22 00:00:00,Thursday,22,4,112,Y,4,April,2,22042021,2021
2021-04-23 00:00:00,Friday,23,5,113,Y,4,April,2,23042021,2021
2021-04-24 00:00:00,Saturday,24,6,114,N,4,April,2,24042021,2021
2021-04-25 00:00:00,Sunday,25,7,115,N,4,April,2,25042021,2021
2021-04-26 00:00:00,Monday,26,1,116,Y,4,April,2,26042021,2021
2021-04-27 00:00:00,Tuesday,27,2,117,Y,4,April,2,27042021,2021
2021-04-28 00:00:00,Wednesday,28,3,118,Y,4,April,2,28042021,2021
2021-04-29 00:00:00,Thursday,29,4,119,Y,4,April,2,29042021,2021
2021-04-30 00:00:00,Friday,30,5,120,Y,4,April,2,30042021,2021
2021-05-01 00:00:00,Saturday,1,6,121,N,5,May,2,01052021,2021
2021-05-02 00:00:00,Sunday,2,7,122,N,5,May,2,02052021,2021
2021-05-03 00:00:00,Monday,3,1,123,Y,5,May,2,03052021,2021
2021-05-04 00:00:00,Tuesday,4,2,124,Y,5,May,2,04052021,2021
2021-05-05 00:00:00,Wednesday,5,3,125,Y,5,May,2,05052021,2021
2021-05-06 00:00:00,Thursday,6,4,126,Y,5,May,2,06052021,2021
2021-05-07 00:00:00,Friday,7,5,127,Y,5,May,2,07052021,2021
2021-05-08 00:00:00,Saturday,8,6,128,N,5,May,2,08052021,2021
2021-05-09 00:00:00,Sunday,9,7,129,N,5,May,2,09052021,2021
2021-05-10 00:00:00,Monday,10,1,130,Y,5,May,2,10052021,2021
2021-05-11 00:00:00,Tuesday,11,2,131,Y,5,May,2,11052021,2021
2021-05-12 00:00:00,Wednesday,12,3,132,Y,5,May,2,12052021,2021
2021-05-13 00:00:00,Thursday,13,4,133,Y,5,May,2,13052021,2021
2021-05-14 00:00:00,Friday,14,5,134,Y,5,May,2,14052021,2021
2021-05-15 00:00:00,Saturday,15,6,135,N,5,May,2,15052021,2021
2021-05-16 00:00:00,Sunday,16,7,136,N,5,May,2,16052021,2021
2021-05-17 00:00:00,Monday,17,1,137,Y,5,May,2,17052021,2021
2021-05-18 00:00:00,Tuesday,18,2,138,Y,5,May,2,18052021,2021
2021-05-19 00:00:00,Wednesday,19,3,139,Y,5,May,2,19052021,2021
2021-05-20 00:00:00,Thursday,20,4,140,Y,5,May,2,20052021,2021
2021-05-21 00:00:00,Friday,21,5,141,Y,5,May,2,21052021,2021
2021-05-22 00:00:00,Saturday,22,6,142,N,5,May,2,22052021,2021
2021-05-23 00:00:00,Sunday,23,7,143,N,5,May,2,23052021,2021
2021-05-24 00:00:00,Monday,24,1,144,Y,5,May,2,24052021,2021
2021-05-25 00:00:00,Tuesday,25,2,145,Y,5,May,2,25052021,2021
2021-05-26 00:00:00,Wednesday,26,3,146,Y,5,May,2,26052021,2021
2021-05-27 00:00:00,Thursday,27,4,147,Y,5,May,2,27052021,2021
2021-05-28 00:00:00,Friday,28,5,148,Y,5,May,2,28052021,2021
2021-05-29 00:00:00,Saturday,29,6,149,N,5,May,2,29052021,2021
2021-05-30 00:00:00,Sunday,30,7,150,N,5,May,2,30052021,2021
2021-05-31 00:00:00,Monday,31,1,151,Y,5,May,2,31052021,2021
2021-06-01 00:00:00,Tuesday,1,2,152,Y,6,June,2,01062021,2021
2021-06-02 00:00:00,Wednesday,2,3,153,Y,6,June,2,02062021,2021
2021-06-03 00:00:00,Thursday,3,4,154,Y,6,June,2,03062021,2021
2021-06-04 00:00:00,Friday,4,5,155,Y,6,June,2,04062021,2021
2021-06-05 00:00:00,Saturday,5,6,156,N,6,June,2,05062021,2021
2021-06-06 00:00:00,Sunday,6,7,157,N,6,June,2,06062021,2021
2021-06-07 00:00:00,Monday,7,1,158,Y,6,June,2,07062021,2021
2021-06-08 00:00:00,Tuesday,8,2,159,Y,6,June,2,08062021,2021
2021-06-09 00:00:00,Wednesday,9,3,160,Y,6,June,2,09062021,2021
2021-06-10 00:00:00,Thursday,10,4,161,Y,6,June,2,10062021,2021
2021-06-11 00:00:00,Friday,11,5,162,Y,6,June,2,11062021,2021
2021-06-12 00:00:00,Saturday,12,6,163,N,6,June,2,12062021,2021
2021-06-13 00:00:00,Sunday,13,7,164,N,6,June,2,13062021,2021
2021-06-14 00:00:00,Monday,14,1,165,Y,6,June,2,14062021,2021
2021-06-15 00:00:00,Tuesday,15,2,166,Y,6,June,2,15062021,2021
2021-06-16 00:00:00,Wednesday,16,3,167,Y,6,June,2,16062021,2021
2021-06-17 00:00:00,Thursday,17,4,168,Y,6,June,2,17062021,2021
2021-06-18 00:00:00,Friday,18,5,169,Y,6,June,2,18062021,2021
2021-06-19 00:00:00,Saturday,19,6,170,N,6,June,2,19062021,2021
2021-06-20 00:00:00,Sunday,20,7,171,N,6,June,2,20062021,2021
2021-06-21 00:00:00,Monday,21,1,172,Y,6,June,2,21062021,2021
2021-06-22 00:00:00,Tuesday,22,2,173,Y,6,June,2,22062021,2021
2021-06-23 00:00:00,Wednesday,23,3,174,Y,6,June,2,23062021,2021
2021-06-24 00:00:00,Thursday,24,4,175,Y,6,June,2,24062021,2021
2021-06-25 00:00:00,Friday,25,5,176,Y,6,June,2,25062021,2021
2021-06-26 00:00:00,Saturday,26,6,177,N,6,June,2,26062021,2021
2021-06-27 00:00:00,Sunday,27,7,178,N,6,June,2,27062021,2021
2021-06-28 00:00:00,Monday,28,1,179,Y,6,June,2,28062021,2021
2021-06-29 00:00:00,Tuesday,29,2,180,Y,6,June,2,29062021,2021
2021-06-30 00:00:00,Wednesday,30,3,181,Y,6,June,2,30062021,2021
2021-07-01 00:00:00,Thursday,1,4,182,Y,7,July,3,01072021,2021
2021-07-02 00:00:00,Friday,2,5,183,Y,7,July,3,02072021,2021
2021-07-03 00:00:00,Saturday,3,6,184,N,7,July,3,03072021,2021
2021-07-04 00:00:00,Sunday,4,7,185,N,7,July,3,04072021,2021
2021-07-05 00:00:00,Monday,5,1,186,Y,7,July,3,05072021,2021
2021-07-06 00:00:00,Tuesday,6,2,187,Y,7,July,3,06072021,2021
2021-07-07 00:00:00,Wednesday,7,3,188,Y,7,July,3,07072021,2021
2021-07-08 00:00:00,Thursday,8,4,189,Y,7,July,3,08072021,2021
2021-07-09 00:00:00,Friday,9,5,190,Y,7,July,3,09072021,2021
2021-07-10 00:00:00,Saturday,10,6,191,N,7,July,3,10072021,2021
2021-07-11 00:00:00,Sunday,11,7,192,N,7,July,3,11072021,2021
2021-07-12 00:00:00,Monday,12,1,193,Y,7,July,3,12072021,2021
2021-07-13 00:00:00,Tuesday,13,2,194,Y,7,July,3,13072021,2021
2021-07-14 00:00:00,Wednesday,14,3,195,Y,7,July,3,14072021,2021
2021-07-15 00:00:00,Thursday,15,4,196,Y,7,July,3,15072021,2021
2021-07-16 00:00:00,Friday,16,5,197,Y,7,July,3,16072021,2021
2021-07-17 00:00:00,Saturday,17,6,198,N,7,July,3,17072021,2021
2021-07-18 00:00:00,Sunday,18,7,199,N,7,July,3,18072021,2021
2021-07-19 00:00:00,Monday,19,1,200,Y,7,July,3,19072021,2021
2021-07-20 00:00:00,Tuesday,20,2,201,Y,7,July,3,20072021,2021
2021-07-21 00:00:00,Wednesday,21,3,202,Y,7,July,3,21072021,2021
2021-07-22 00:00:00,Thursday,22,4,203,Y,7,July,3,22072021,2021
2021-07-23 00:00:00,Friday,23,5,204,Y,7,July,3,23072021,2021
2021-07-24 00:00:00,Saturday,24,6,205,N,7,July,3,24072021,2021
2021-07-25 00:00:00,Sunday,25,7,206,N,7,July,3,25072021,2021
2021-07-26 00:00:00,Monday,26,1,207,Y,7,July,3,26072021,2021
2021-07-27 00:00:00,Tuesday,27,2,208,Y,7,July,3,27072021,2021
2021-07-28 00:00:00,Wednesday,28,3,209,Y,7,July,3,28072021,2021
2021-07-29 00:00:00,Thursday,29,4,210,Y,7,July,3,29072021,2021
2021-07-30 00:00:00,Friday,30,5,211,Y,7,July,3,30072021,2021
2021-07-31 00:00:00,Saturday,31,6,212,N,7,July,3,31072021,2021
2021-08-01 00:00:00,Sunday,1,7,213,N,8,August,3,01082021,2021
2021-08-02 00:00:00,Monday,2,1,214,Y,8,August,3,02082021,2021
2021-08-03 00:00:00,Tuesday,3,2,215,Y,8,August,3,03082021,2021
2021-08-04 00:00:00,Wednesday,4,3,216,Y,8,August,3,04082021,2021
2021-08-05 00:00:00,Thursday,5,4,217,Y,8,August,3,05082021,2021
2021-08-06 00:00:00,Friday,6,5,218,Y,8,August,3,06082021,2021
2021-08-07 00:00:00,Saturday,7,6,219,N,8,August,3,07082021,2021
2021-08-08 00:00:00,Sunday,8,7,220,N,8,August,3,08082021,2021
2021-08-09 00:00:00,Monday,9,1,221,Y,8,August,3,09082021,2021
2021-08-10 00:00:00,Tuesday,10,2,222,Y,8,August,3,10082021,2021
2021-08-11 00:00:00,Wednesday,11,3,223,Y,8,August,3,11082021,2021
2021-08-12 00:00:00,Thursday,12,4,224,Y,8,August,3,12082021,2021
2021-08-13 00:00:00,Friday,13,5,225,Y,8,August,3,13082021,2021
2021-08-14 00:00:00,Saturday,14,6,226,N,8,August,3,14082021,2021
2021-08-15 00:00:00,Sunday,15,7,227,N,8,August,3,15082021,2021
2021-08-16 00:00:00,Monday,16,1,228,Y,8,August,3,16082021,2021
2021-08-17 00:00:00,Tuesday,17,2,229,Y,8,August,3,17082021,2021
2021-08-18 00:00:00,Wednesday,18,3,230,Y,8,August,3,18082021,2021
2021-08-19 00:00:00,Thursday,19,4,231,Y,8,August,3,19082021,2021
2021-08-20 00:00:00,Friday,20,5,232,Y,8,August,3,20082021,2021
2021-08-21 00:00:00,Saturday,21,6,233,N,8,August,3,21082021,2021
2021-08-22 00:00:00,Sunday,22,7,234,N,8,August,3,22082021,2021
2021-08-23 00:00:00,Monday,23,1,235,Y,8,August,3,23082021,2021
2021-08-24 00:00:00,Tuesday,24,2,236,Y,8,August,3,24082021,2021
2021-08-25 00:00:00,Wednesday,25,3,237,Y,8,August,3,25082021,2021
2021-08-26 00:00:00,Thursday,26,4,238,Y,8,August,3,26082021,2021
2021-08-27 00:00:00,Friday,27,5,239,Y,8,August,3,27082021,2021
2021-08-28 00:00:00,Saturday,28,6,240,N,8,August,3,28082021,2021
2021-08-29 00:00:00,Sunday,29,7,241,N,8,August,3,29082021,2021
2021-08-30 00:00:00,Monday,30,1,242,Y,8,August,3,30082021,2021
2021-08-31 00:00:00,Tuesday,31,2,243,Y,8,August,3,31082021,2021
2021-09-01 00:00:00,Wednesday,1,3,244,Y,9,September,3,01092021,2021
2021-09-02 00:00:00,Thursday,2,4,245,Y,9,September,3,02092021,2021
2021-09-03 00:00:00,Friday,3,5,246,Y,9,September,3,03092021,2021
2021-09-04 00:00:00,Saturday,4,6,247,N,9,September,3,04092021,2021
2021-09-05 00:00:00,Sunday,5,7,248,N,9,September,3,05092021,2021
2021-09-06 00:00:00,Monday,6,1,249,Y,9,September,3,06092021,2021
2021-09-07 00:00:00,Tuesday,7,2,250,Y,9,September,3,07092021,2021
2021-09-08 00:00:00,Wednesday,8,3,251,Y,9,September,3,08092021,2021
2021-09-09 00:00:00,Thursday,9,4,252,Y,9,September,3,09092021,2021
2021-09-10 00:00:00,Friday,10,5,253,Y,9,September,3,10092021,2021
2021-09-11 00:00:00,Saturday,11,6,254,N,9,September,3,11092021,2021
2021-09-12 00:00:00,Sunday,12,7,255,N,9,September,3,12092021,2021
2021-09-13 00:00:00,Monday,13,1,256,Y,9,September,3,13092021,2021
2021-09-14 00:00:00,Tuesday,14,2,257,Y,9,September,3,14092021,2021
2021-09-15 00:00:00,Wednesday,15,3,258,Y,9,September,3,15092021,2021
2021-09-16 00:00:00,Thursday,16,4,259,Y,9,September,3,16092021,2021
2021-09-17 00:00:00,Friday,17,5,260,Y,9,September,3,17092021,2021
2021-09-18 00:00:00,Saturday,18,6,261,N,9,September,3,18092021,2021
2021-09-19 00:00:00,Sunday,19,7,262,N,9,September,3,19092021,2021
2021-09-20 00:00:00,Monday,20,1,263,Y,9,September,3,20092021,2021
2021-09-21 00:00:00,Tuesday,21,2,264,Y,9,September,3,21092021,2021
2021-09-22 00:00:00,Wednesday,22,3,265,Y,9,September,3,22092021,2021
2021-09-23 00:00:00,Thursday,23,4,266,Y,9,September,3,23092021,2021
2021-09-24 00:00:00,Friday,24,5,267,Y,9,September,3,24092021,2021
2021-09-25 00:00:00,Saturday,25,6,268,N,9,September,3,25092021,2021
2021-09-26 00:00:00,Sunday,26,7,269,N,9,September,3,26092021,2021
2021-09-27 00:00:00,Monday,27,1,270,Y,9,September,3,27092021,2021
2021-09-28 00:00:00,Tuesday,28,2,271,Y,9,September,3,28092021,2021
2021-09-29 00:00:00,Wednesday,29,3,272,Y,9,September,3,29092021,2021
2021-09-30 00:00:00,Thursday,30,4,273,Y,9,September,3,30092021,2021
2021-10-01 00:00:00,Friday,1,5,274,Y,10,October,4,01102021,2021
2021-10-02 00:00:00,Saturday,2,6,275,N,10,October,4,02102021,2021
2021-10-03 00:00:00,Sunday,3,7,276,N,10,October,4,03102021,2021
2021-10-04 00:00:00,Monday,4,1,277,Y,10,October,4,04102021,2021
2021-10-05 00:00:00,Tuesday,5,2,278,Y,10,October,4,05102021,2021
2021-10-06 00:00:00,Wednesday,6,3,279,Y,10,October,4,06102021,2021
2021-10-07 00:00:00,Thursday,7,4,280,Y,10,October,4,07102021,2021
2021-10-08 00:00:00,Friday,8,5,281,Y,10,October,4,08102021,2021
2021-10-09 00:00:00,Saturday,9,6,282,N,10,October,4,09102021,2021
2021-10-10 00:00:00,Sunday,10,7,283,N,10,October,4,10102021,2021
2021-10-11 00:00:00,Monday,11,1,284,Y,10,October,4,11102021,2021
2021-10-12 00:00:00,Tuesday,12,2,285,Y,10,October,4,12102021,2021
2021-10-13 00:00:00,Wednesday,13,3,286,Y,10,October,4,13102021,2021
2021-10-14 00:00:00,Thursday,14,4,287,Y,10,October,4,14102021,2021
2021-10-15 00:00:00,Friday,15,5,288,Y,10,October,4,15102021,2021
2021-10-16 00:00:00,Saturday,16,6,289,N,10,October,4,16102021,2021
2021-10-17 00:00:00,Sunday,17,7,290,N,10,October,4,17102021,2021
2021-10-18 00:00:00,Monday,18,1,291,Y,10,October,4,18102021,2021
2021-10-19 00:00:00,Tuesday,19,2,292,Y,10,October,4,19102021,2021
2021-10-20 00:00:00,Wednesday,20,3,293,Y,10,October,4,20102021,2021
2021-10-21 00:00:00,Thursday,21,4,294,Y,10,October,4,21102021,2021
2021-10-22 00:00:00,Friday,22,5,295,Y,10,October,4,22102021,2021
2021-10-23 00:00:00,Saturday,23,6,296,N,10,October,4,23102021,2021
2021-10-24 00:00:00,Sunday,24,7,297,N,10,October,4,24102021,2021
2021-10-25 00:00:00,Monday,25,1,298,Y,10,October,4,25102021,2021
2021-10-26 00:00:00,Tuesday,26,2,299,Y,10,October,4,26102021,2021
2021-10-27 00:00:00,Wednesday,27,3,300,Y,10,October,4,27102021,2021
2021-10-28 00:00:00,Thursday,28,4,301,Y,10,October,4,28102021,2021
2021-10-29 00:00:00,Friday,29,5,302,Y,10,October,4,29102021,2021
2021-10-30 00:00:00,Saturday,30,6,303,N,10,October,4,30102021,2021
2021-10-31 00:00:00,Sunday,31,7,304,N,10,October,4,31102021,2021
2021-11-01 00:00:00,Monday,1,1,305,Y,11,November,4,01112021,2021
2021-11-02 00:00:00,Tuesday,2,2,306,Y,11,November,4,02112021,2021
2021-11-03 00:00:00,Wednesday,3,3,307,Y,11,November,4,03112021,2021
2021-11-04 00:00:00,Thursday,4,4,308,Y,11,November,4,04112021,2021
2021-11-05 00:00:00,Friday,5,5,309,Y,11,November,4,05112021,2021
2021-11-06 00:00:00,Saturday,6,6,310,N,11,November,4,06112021,2021
2021-11-07 00:00:00,Sunday,7,7,311,N,11,November,4,07112021,2021
2021-11-08 00:00:00,Monday,8,1,312,Y,11,November,4,08112021,2021
2021-11-09 00:00:00,Tuesday,9,2,313,Y,11,November,4,09112021,2021
2021-11-10 00:00:00,Wednesday,10,3,314,Y,11,November,4,10112021,2021
2021-11-11 00:00:00,Thursday,11,4,315,Y,11,November,4,11112021,2021
2021-11-12 00:00:00,Friday,12,5,316,Y,11,November,4,12112021,2021
2021-11-13 00:00:00,Saturday,13,6,317,N,11,November,4,13112021,2021
2021-11-14 00:00:00,Sunday,14,7,318,N,11,November,4,14112021,2021
2021-11-15 00:00:00,Monday,15,1,319,Y,11,November,4,15112021,2021
2021-11-16 00:00:00,Tuesday,16,2,320,Y,11,November,4,16112021,2021
2021-11-17 00:00:00,Wednesday,17,3,321,Y,11,November,4,17112021,2021
2021-11-18 00:00:00,Thursday,18,4,322,Y,11,November,4,18112021,2021
2021-11-19 00:00:00,Friday,19,5,323,Y,11,November,4,19112021,2021
2021-11-20 00:00:00,Saturday,20,6,324,N,11,November,4,20112021,2021
2021-11-21 00:00:00,Sunday,21,7,325,N,11,November,4,21112021,2021
2021-11-22 00:00:00,Monday,22,1,326,Y,11,November,4,22112021,2021
2021-11-23 00:00:00,Tuesday,23,2,327,Y,11,November,4,23112021,2021
2021-11-24 00:00:00,Wednesday,24,3,328,Y,11,November,4,24112021,2021
2021-11-25 00:00:00,Thursday,25,4,329,Y,11,November,4,25112021,2021
2021-11-26 00:00:00,Friday,26,5,330,Y,11,November,4,26112021,2021
2021-11-27 00:00:00,Saturday,27,6,331,N,11,November,4,27112021,2021
2021-11-28 00:00:00,Sunday,28,7,332,N,11,November,4,28112021,2021
2021-11-29 00:00:00,Monday,29,1,333,Y,11,November,4,29112021,2021
2021-11-30 00:00:00,Tuesday,30,2,334,Y,11,November,4,30112021,2021
2021-12-01 00:00:00,Wednesday,1,3,335,Y,12,December,4,01122021,2021
2021-12-02 00:00:00,Thursday,2,4,336,Y,12,December,4,02122021,2021
2021-12-03 00:00:00,Friday,3,5,337,Y,12,December,4,03122021,2021
2021-12-04 00:00:00,Saturday,4,6,338,N,12,December,4,04122021,2021
2021-12-05 00:00:00,Sunday,5,7,339,N,12,December,4,05122021,2021
2021-12-06 00:00:00,Monday,6,1,340,Y,12,December,4,06122021,2021
2021-12-07 00:00:00,Tuesday,7,2,341,Y,12,December,4,07122021,2021
2021-12-08 00:00:00,Wednesday,8,3,342,Y,12,December,4,08122021,2021
2021-12-09 00:00:00,Thursday,9,4,343,Y,12,December,4,09122021,2021
2021-12-10 00:00:00,Friday,10,5,344,Y,12,December,4,10122021,2021
2021-12-11 00:00:00,Saturday,11,6,345,N,12,December,4,11122021,2021
2021-12-12 00:00:00,Sunday,12,7,346,N,12,December,4,12122021,2021
2021-12-13 00:00:00,Monday,13,1,347,Y,12,December,4,13122021,2021
2021-12-14 00:00:00,Tuesday,14,2,348,Y,12,December,4,14122021,2021
2021-12-15 00:00:00,Wednesday,15,3,349,Y,12,December,4,15122021,2021
2021-12-16 00:00:00,Thursday,16,4,350,Y,12,December,4,16122021,2021
2021-12-17 00:00:00,Friday,17,5,351,Y,12,December,4,17122021,2021
2021-12-18 00:00:00,Saturday,18,6,352,N,12,December,4,18122021,2021
2021-12-19 00:00:00,Sunday,19,7,353,N,12,December,4,19122021,2021
2021-12-20 00:00:00,Monday,20,1,354,Y,12,December,4,20122021,2021
2021-12-21 00:00:00,Tuesday,21,2,355,Y,12,December,4,21122021,2021
2021-12-22 00:00:00,Wednesday,22,3,356,Y,12,December,4,22122021,2021
2021-12-23 00:00:00,Thursday,23,4,357,Y,12,December,4,23122021,2021
2021-12-24 00:00:00,Friday,24,5,358,Y,12,December,4,24122021,2021
2021-12-25 00:00:00,Saturday,25,6,359,N,12,December,4,25122021,2021
2021-12-26 00:00:00,Sunday,26,7,360,N,12,December,4,26122021,2021
2021-12-27 00:00:00,Monday,27,1,361,Y,12,December,4,27122021,2021
2021-12-28 00:00:00,Tuesday,28,2,362,Y,12,December,4,28122021,2021
2021-12-29 00:00:00,Wednesday,29,3,363,Y,12,December,4,29122021,2021
2021-12-30 00:00:00,Thursday,30,4,364,Y,12,December,4,30122021,2021
2021-12-31 00:00:00,Friday,31,5,365,Y,12,December,4,31122021,2021
2022-01-01 00:00:00,Saturday,1,6,1,N,1,January,1,01012022,2022
2022-01-02 00:00:00,Sunday,2,7,2,N,1,January,1,02012022,2022
2022-01-03 00:00:00,Monday,3,1,3,Y,1,January,1,03012022,2022
2022-01-04 00:00:00,Tuesday,4,2,4,Y,1,January,1,04012022,2022
2022-01-05 00:00:00,Wednesday,5,3,5,Y,1,January,1,05012022,2022
2022-01-06 00:00:00,Thursday,6,4,6,Y,1,January,1,06012022,2022
2022-01-07 00:00:00,Friday,7,5,7,Y,1,January,1,07012022,2022
2022-01-08 00:00:00,Saturday,8,6,8,N,1,January,1,08012022,2022
2022-01-09 00:00:00,Sunday,9,7,9,N,1,January,1,09012022,2022
2022-01-10 00:00:00,Monday,10,1,10,Y,1,January,1,10012022,2022
2022-01-11 00:00:00,Tuesday,11,2,11,Y,1,January,1,11012022,2022
2022-01-12 00:00:00,Wednesday,12,3,12,Y,1,January,1,12012022,2022
2022-01-13 00:00:00,Thursday,13,4,13,Y,1,January,1,13012022,2022
2022-01-14 00:00:00,Friday,14,5,14,Y,1,January,1,14012022,2022
2022-01-15 00:00:00,Saturday,15,6,15,N,1,January,1,15012022,2022
2022-01-16 00:00:00,Sunday,16,7,16,N,1,January,1,16012022,2022
2022-01-17 00:00:00,Monday,17,1,17,Y,1,January,1,17012022,2022
2022-01-18 00:00:00,Tuesday,18,2,18,Y,1,January,1,18012022,2022
2022-01-19 00:00:00,Wednesday,19,3,19,Y,1,January,1,19012022,2022
2022-01-20 00:00:00,Thursday,20,4,20,Y,1,January,1,20012022,2022
2022-01-21 00:00:00,Friday,21,5,21,Y,1,January,1,21012022,2022
2022-01-22 00:00:00,Saturday,22,6,22,N,1,January,1,22012022,2022
2022-01-23 00:00:00,Sunday,23,7,23,N,1,January,1,23012022,2022
2022-01-24 00:00:00,Monday,24,1,24,Y,1,January,1,24012022,2022
2022-01-25 00:00:00,Tuesday,25,2,25,Y,1,January,1,25012022,2022
2022-01-26 00:00:00,Wednesday,26,3,26,Y,1,January,1,26012022,2022
2022-01-27 00:00:00,Thursday,27,4,27,Y,1,January,1,27012022,2022
2022-01-28 00:00:00,Friday,28,5,28,Y,1,January,1,28012022,2022
2022-01-29 00:00:00,Saturday,29,6,29,N,1,January,1,29012022,2022
2022-01-30 00:00:00,Sunday,30,7,30,N,1,January,1,30012022,2022
2022-01-31 00:00:00,Monday,31,1,31,Y,1,January,1,31012022,2022
2022-02-01 00:00:00,Tuesday,1,2,32,Y,2,February,1,01022022,2022
2022-02-02 00:00:00,Wednesday,2,3,33,Y,2,February,1,02022022,2022
2022-02-03 00:00:00,Thursday,3,4,34,Y,2,February,1,03022022,2022
2022-02-04 00:00:00,Friday,4,5,35,Y,2,February,1,04022022,2022
2022-02-05 00:00:00,Saturday,5,6,36,N,2,February,1,05022022,2022
2022-02-06 00:00:00,Sunday,6,7,37,N,2,February,1,06022022,2022
2022-02-07 00:00:00,Monday,7,1,38,Y,2,February,1,07022022,2022
2022-02-08 00:00:00,Tuesday,8,2,39,Y,2,February,1,08022022,2022
2022-02-09 00:00:00,Wednesday,9,3,40,Y,2,February,1,09022022,2022
2022-02-10 00:00:00,Thursday,10,4,41,Y,2,February,1,10022022,2022
2022-02-11 00:00:00,Friday,11,5,42,Y,2,February,1,11022022,2022
2022-02-12 00:00:00,Saturday,12,6,43,N,2,February,1,12022022,2022
2022-02-13 00:00:00,Sunday,13,7,44,N,2,February,1,13022022,2022
2022-02-14 00:00:00,Monday,14,1,45,Y,2,February,1,14022022,2022
2022-02-15 00:00:00,Tuesday,15,2,46,Y,2,February,1,15022022,2022
2022-02-16 00:00:00,Wednesday,16,3,47,Y,2,February,1,16022022,2022
2022-02-17 00:00:00,Thursday,17,4,48,Y,2,February,1,17022022,2022
2022-02-18 00:00:00,Friday,18,5,49,Y,2,February,1,18022022,2022
2022-02-19 00:00:00,Saturday,19,6,50,N,2,February,1,19022022,2022
2022-02-20 00:00:00,Sunday,20,7,51,N,2,February,1,20022022,2022
2022-02-21 00:00:00,Monday,21,1,52,Y,2,February,1,21022022,2022
2022-02-22 00:00:00,Tuesday,22,2,53,Y,2,February,1,22022022,2022
2022-02-23 00:00:00,Wednesday,23,3,54,Y,2,February,1,23022022,2022
2022-02-24 00:00:00,Thursday,24,4,55,Y,2,February,1,24022022,2022
2022-02-25 00:00:00,Friday,25,5,56,Y,2,February,1,25022022,2022
2022-02-26 00:00:00,Saturday,26,6,57,N,2,February,1,26022022,2022
2022-02-27 00:00:00,Sunday,27,7,58,N,2,February,1,27022022,2022
2022-02-28 00:00:00,Monday,28,1,59,Y,2,February,1,28022022,2022
2022-03-01 00:00:00,Tuesday,1,2,60,Y,3,March,1,01032022,2022
2022-03-02 00:00:00,Wednesday,2,3,61,Y,3,March,1,02032022,2022
2022-03-03 00:00:00,Thursday,3,4,62,Y,3,March,1,03032022,2022
2022-03-04 00:00:00,Friday,4,5,63,Y,3,March,1,04032022,2022
2022-03-05 00:00:00,Saturday,5,6,64,N,3,March,1,05032022,2022
2022-03-06 00:00:00,Sunday,6,7,65,N,3,March,1,06032022,2022
2022-03-07 00:00:00,Monday,7,1,66,Y,3,March,1,07032022,2022
2022-03-08 00:00:00,Tuesday,8,2,67,Y,3,March,1,08032022,2022
2022-03-09 00:00:00,Wednesday,9,3,68,Y,3,March,1,09032022,2022
2022-03-10 00:00:00,Thursday,10,4,69,Y,3,March,1,10032022,2022
2022-03-11 00:00:00,Friday,11,5,70,Y,3,March,1,11032022,2022
2022-03-12 00:00:00,Saturday,12,6,71,N,3,March,1,12032022,2022
2022-03-13 00:00:00,Sunday,13,7,72,N,3,March,1,13032022,2022
2022-03-14 00:00:00,Monday,14,1,73,Y,3,March,1,14032022,2022
2022-03-15 00:00:00,Tuesday,15,2,74,Y,3,March,1,15032022,2022
2022-03-16 00:00:00,Wednesday,16,3,75,Y,3,March,1,16032022,2022
2022-03-17 00:00:00,Thursday,17,4,76,Y,3,March,1,17032022,2022
2022-03-18 00:00:00,Friday,18,5,77,Y,3,March,1,18032022,2022
2022-03-19 00:00:00,Saturday,19,6,78,N,3,March,1,19032022,2022
2022-03-20 00:00:00,Sunday,20,7,79,N,3,March,1,20032022,2022
2022-03-21 00:00:00,Monday,21,1,80,Y,3,March,1,21032022,2022
2022-03-22 00:00:00,Tuesday,22,2,81,Y,3,March,1,22032022,2022
2022-03-23 00:00:00,Wednesday,23,3,82,Y,3,March,1,23032022,2022
2022-03-24 00:00:00,Thursday,24,4,83,Y,3,March,1,24032022,2022
2022-03-25 00:00:00,Friday,25,5,84,Y,3,March,1,25032022,2022
2022-03-26 00:00:00,Saturday,26,6,85,N,3,March,1,26032022,2022
2022-03-27 00:00:00,Sunday,27,7,86,N,3,March,1,27032022,2022
2022-03-28 00:00:00,Monday,28,1,87,Y,3,March,1,28032022,2022
2022-03-29 00:00:00,Tuesday,29,2,88,Y,3,March,1,29032022,2022
2022-03-30 00:00:00,Wednesday,30,3,89,Y,3,March,1,30032022,2022
